"","West Virginia CF Root","WV","0","1",""
"4","Properties of objects and materials - examine simple chemical changes (eg, tarnishing, rusting, burning)","SC.4.4.11","4.SC.S.4","4","WV Science"
"4","Properties of objects and materials - understand that materials including air mass, take up space and are made of parts that are too small to be seen without magnification","SC.4.4.12","4.SC.S.4","4","WV Science"
"4","Properties of objects and materials - identify various changes in states of matter to heat loss or gain","SC.4.4.13","4.SC.S.4","4","WV Science"
"4","Properties of objects and materials - investigate variables that affect the rate of evaporation of a liquid","SC.4.4.14","4.SC.S.4","4","WV Science"
"4","Properties of objects and materials - investigate the density of liquids","SC.4.4.15","4.SC.S.4","4","WV Science"
"4","Light, heat, electricity and magnetism - identify different forms of energy and describe energy transformations that occur between them (eg, electrical to heat, light to mechanical)","SC.4.4.16","4.SC.S.4","4","WV Science"
"4","Light, heat, electricity and magnetism - examine types and properties of waves (eg, transverse, longitudinal, frequency, wavelengths)","SC.4.4.17","4.SC.S.4","4","WV Science"
"4","Light, heat, electricity and magnetism - investigate static electricity and conductors/nonconductors of electricity","SC.4.4.18","4.SC.S.4","4","WV Science"
"4","Light, heat, electricity and magnetism - construct simple electrical circuits","SC.4.4.19","4.SC.S.4","4","WV Science"
"4","Light, heat, electricity and magnetism - understand the relationship between a compass and a magnetic field","SC.4.4.20","4.SC.S.4","4","WV Science"
"4","Position and motion of objects - relate motion of an object to its frame of reference","SC.4.4.21","4.SC.S.4","4","WV Science"
"4","Position and motion of objects - predict and investigate the motion of an object if the applied force is changed","SC.4.4.22","4.SC.S.4","4","WV Science"
"4","Position and motion of objects - explore that sounds are produced by vibrating objects and columns of air and explore the relationship between frequency and pitch of sound","SC.4.4.23","4.SC.S.4","4","WV Science"
"4","Position and motion of objects - investigate the change in the length, tension, or thickness of the vibrating object on the frequency of vibration (eg, string, wire, rubber band)","SC.4.4.24","4.SC.S.4","4","WV Science"
"4","Changes in earth and sky - become familiar with the geologic time scale","SC.4.4.25","4.SC.S.4","4","WV Science"
"4","Changes in earth and sky - locate and identify patterns of stars and their seasonal changes","SC.4.4.26","4.SC.S.4","4","WV Science"
"4","Changes in earth and sky - compare and explain the relative time differences to erode materials (eg, a sand pile, mud pile, rock pile)","SC.4.4.27","4.SC.S.4","4","WV Science"
"4","Changes in earth and sky - investigate the cause and effects of volcanoes, earthquakes and landslides","SC.4.4.28","4.SC.S.4","4","WV Science"
"4","Changes in earth and sky - interpret a weather chart or map","SC.4.4.29","4.SC.S.4","4","WV Science"
"4","Objects in the sky - identify the sun as a star","SC.4.4.30","4.SC.S.4","4","WV Science"
"4","Objects in the sky - describe the orbits of the sun and moon","SC.4.4.31","4.SC.S.4","4","WV Science"
"4","Objects in the sky - describe and explain the planets orbital paths","SC.4.4.32","4.SC.S.4","4","WV Science"
"4","Properties of earth materials - describe the rock cycle","SC.4.4.33","4.SC.S.4","4","WV Science"
"4","Properties of earth materials - explain the relationship between the rate of cooling and crystal size of igneous rocks","SC.4.4.34","4.SC.S.4","4","WV Science"
"4","Properties of earth materials - compare ocean water and fresh water","SC.4.4.35","4.SC.S.4","4","WV Science"
"4","Scientific Design and Application ","4.SC.S.5","4","3","WV Science"
"4","Identify and explain a simple problem or task to be completed; identify a specific solution; and list task requirements","SC.4.5.1","4.SC.S.5","4","WV Science"
"4","Use an appropriate engineering design to solve a problem or complete a task","SC.4.5.2","4.SC.S.5","4","WV Science"
"4","Science in Personal and Social Perspectives ","4.SC.S.6","4","3","WV Science"
"4","Recognize that a solution to one scientific problem often creates new problems  (eg, recycling, pollution, conservation, waste disposal, need for technology)","SC.4.6.1","4.SC.S.6","4","WV Science"
"4","Listen to and be tolerant of different viewpoints by engaging in collaborative activities and modifying ideas when new and valid information is presented from a variety of resources","SC.4.6.2","4.SC.S.6","4","WV Science"
"4","Describe the positive and negative consequences of the application of technology on personal health and the environment","SC.4.6.3","4.SC.S.6","4","WV Science"
"4","Develop respect and responsibility for the environment by engaging in conservation practices","SC.4.6.4","4.SC.S.6","4","WV Science"
"5","History and the Nature of Science ","5.SC.S.1","5","3","WV Science"
"5","Realize that scientists formulate and test their explanations of nature using observation and experiments","SC.5.1.1","5.SC.S.1","4","WV Science"
"5","Recognize scientific knowledge is subject to modification as new scientific information challenges current explanations","SC.5.1.2","5.SC.S.1","4","WV Science"
"5","Examine the careers and contributions of men and women of diverse cultures to the development of science","SC.5.1.3","5.SC.S.1","4","WV Science"
"5","Articulate the historical significance of scientific discoveries","SC.5.1.4","5.SC.S.1","4","WV Science"
"5","Science as Inquiry ","5.SC.S.2","5","3","WV Science"
"5","Cooperate and collaborate to ask questions, find answers, solve problems, conduct investigations to further an appreciation of scientific discovery","SC.5.2.1","5.SC.S.2","4","WV Science"
"5","Formulate conclusions through close observations, logical reasoning, objectivity, perseverance and integrity in data collection","SC.5.2.2","5.SC.S.2","4","WV Science"
"5","Apply skepticism, careful methods, logical reasoning and creativity in investigating the observable universe","SC.5.2.3","5.SC.S.2","4","WV Science"
"5","Use a variety of materials and scientific instruments to conduct explorations, investigations and experiments of the natural world (eg, barometer, anemometer, microscope, computer)","SC.5.2.4","5.SC.S.2","4","WV Science"
"5","Demonstrate safe techniques for handling, manipulating and caring for science materials, equipment, natural specimens and living organisms","SC.5.2.5","5.SC.S.2","4","WV Science"
"5","Utilize experimentation to demonstrate scientific processes and thinking skills (eg, formulating questions, predicting, forming hypotheses, quantifying, identifying dependent and independent variables)","SC.5.2.6","5.SC.S.2","4","WV Science"
"5","Construct and use charts, graphs and tables to organize, display, interpret, analyze and explain data","SC.5.2.7","5.SC.S.2","4","WV Science"
"5","Use inferential reasoning to make logical conclusions from collected data","SC.5.2.8","5.SC.S.2","4","WV Science"
"5","Unifying Themes ","5.SC.S.3","5","3","WV Science"
"5","Compare and contrast the relationship between the parts of a system to the whole system (eg, take a part or build mechanical, electrical, or biological systems)   ","SC.5.3.1","5.SC.S.3","4","WV Science"
"5","Construct a variety of useful models of an object, event, or process","SC.5.3.2","5.SC.S.3","4","WV Science"
"5","Compare and contrast changes that occur in an object or a system to its original state","SC.5.3.3","5.SC.S.3","4","WV Science"
"5","Identify the influence that a variation in scale will have on the way an object or system works  (eg, cooling rates of different-sized containers of water, strength of different-sized constructions from the same material, flight characteristics of different-sized model airplanes)     ","SC.5.3.4","5.SC.S.3","4","WV Science"
"5","Science Subject Matter/Concepts ","5.SC.S.4","5","3","WV Science"
"5","Demonstrate an understanding of the interconnections of biological, earth and space, and physical science concepts","SC.5.4.1","5.SC.S.4","4","WV Science"
"5","Structure and function in living systems - identify and explain common energy conversions in cycles of matter including photosynthesis and carbon dioxide cycle","SC.5.4.2","5.SC.S.4","4","WV Science"
"5","Structure and function in living systems - identify the structures of living organisms and explain their function","SC.5.4.3","5.SC.S.4","4","WV Science"
"5","Structure and function in living systems - observe and identify cells of organisms using a microscope","SC.5.4.4","5.SC.S.4","4","WV Science"
"5","Life cycles of organisms: reproduction and heredity - compare variations of plant growth and reproduction","SC.5.4.5","5.SC.S.4","4","WV Science"
"5","Populations and ecosystems - explain how the different characteristics of plants and animals help them to survive in different niches and environments including adaptations, natural selection, extinction","SC.5.4.6","5.SC.S.4","4","WV Science"
"5","Populations and ecosystems - explore the extinction of a species due to environmental conditions","SC.5.4.7","5.SC.S.4","4","WV Science"
"5","Populations and ecosystems - trace and describe the pathways of the sun’s energy through producers, consumers and decomposers using food webs and pyramids","SC.5.4.8","5.SC.S.4","4","WV Science"
"5","Properties of objects and materials - explain that the mass of a material is conserved whether it is together, in parts, or in a different state","SC.5.4.9","5.SC.S.4","4","WV Science"
"5","Properties of objects and materials - recognize that elements are composed of only one type of matter","SC.5.4.10","5.SC.S.4","4","WV Science"
"5","Properties of objects and materials - using the periodic table, identify common elements according to their symbols","SC.5.4.11","5.SC.S.4","4","WV Science"
"5","Properties of objects and materials - identify substances by their relative densities (eg, floating; sinking)","SC.5.4.12","5.SC.S.4","4","WV Science"
"5","Light, heat, electricity and magnetism - analyze diagrams of electrical circuits","SC.5.4.13","5.SC.S.4","4","WV Science"
"5","Light, heat, electricity and magnetism - use si (metric) measurement units of volts, amps and watts as they apply to electricity ","SC.5.4.14","5.SC.S.4","4","WV Science"
"5","Light, heat, electricity and magnetism - investigate the properties of an electromagnet","SC.5.4.15","5.SC.S.4","4","WV Science"
"5","Position and motion of objects - describe how the variables of gravity and friction affect the motion of objects","SC.5.4.16","5.SC.S.4","4","WV Science"
"5","Position and motion of objects - compare and contrast the change in length, tension, or thickness of a vibrating object on the frequency of vibration","SC.5.4.17","5.SC.S.4","4","WV Science"
"5","Structure of the earth system - describe the layers of the earth and their various features","SC.5.4.18","5.SC.S.4","4","WV Science"
"5","Structure of the earth system - identify and describe natural landforms, how they change and impact weather and climate","SC.5.4.19","5.SC.S.4","4","WV Science"
"5","Structure of the earth system - use a variety of instruments and sources to collect and display weather data to describe weather patterns (eg, temperatures, wind direction, wind speed, precipitation)","SC.5.4.20","5.SC.S.4","4","WV Science"
"5","Structure of the earth system - compare and explain the different rates of weathering, erosion and deposition in certain materials","SC.5.4.21","5.SC.S.4","4","WV Science"
"5","Structure of the earth system - identify land features and elevations on a  topographical map","SC.5.4.22","5.SC.S.4","4","WV Science"
"5","Structure of the earth system - identify resources as being renewable or non-renewable","SC.5.4.23","5.SC.S.4","4","WV Science"
"5","Earth’s history - explore and explain how fossils and geologic features can be used to determine the relative age of rocks and rock layers","SC.5.4.24","5.SC.S.4","4","WV Science"
"5","Earth’s history - identify that the earth is made of plates (plate tectonics)","SC.5.4.25","5.SC.S.4","4","WV Science"
"5","Scientific Design and Application ","5.SC.S.5","5","3","WV Science"
"5","Research everyday applications and interactions of science and technology ","SC.5.5.1","5.SC.S.5","4","WV Science"
"5","Implement engineering solutions for given tasks and measure their effectiveness","SC.5.5.2","5.SC.S.5","4","WV Science"
"5","Science in Personal and Social Perspectives ","5.SC.S.6","5","3","WV Science"
"5","Use scientific reasoning and the knowledge of science and technology to make informed personal decisions at the local and global levels","SC.5.6.1","5.SC.S.6","4","WV Science"
"5","Evaluate and critically analyze mass media reports of scientific developments and events","SC.5.6.2","5.SC.S.6","4","WV Science"
"5","Critically analyze the effects and impacts of science and technology on global and local problems (eg, mining, manufacturing, recycling, farming, water quality)","SC.5.6.3","5.SC.S.6","4","WV Science"
"5","Explore the connections between science, technology, society and career opportunities","SC.5.6.4","5.SC.S.6","4","WV Science"
"5","Analyze the positive and negative effects of technology on society and the influence of societal pressures on the direction of technological advances","SC.5.6.5","5.SC.S.6","4","WV Science"
"6","History and the Nature of Science ","6.SC.S.1","6","3","WV Science"
"6","Explain that scientists formulate and test their explanations of nature using observation and experiments","SC.6.1.1","6.SC.S.1","4","WV Science"
"6","Recognize that scientific knowledge is subject to modification as new scientific information challenges current theories","SC.6.1.2","6.SC.S.1","4","WV Science"
"6","Examine the careers and contributions of men and women of diverse cultures to the development of science","SC.6.1.3","6.SC.S.1","4","WV Science"
"6","Articulate the historical significance of scientific discoveries as influenced by technological demands, competition, controversy, world events, personalities and societal issues","SC.6.1.4","6.SC.S.1","4","WV Science"
"6","Science as Inquiry ","6.SC.S.2","6","3","WV Science"
"6","Cooperate and collaborate to ask questions, find answers, solve problems, conduct investigations to further an appreciation of scientific discovery","SC.6.2.1","6.SC.S.2","4","WV Science"
"6","Formulate conclusions through close observations, logical reasoning, objectivity, perseverance and integrity in data collection","SC.6.2.2","6.SC.S.2","4","WV Science"
"6","Apply skepticism, careful methods, logical reasoning and creativity in investigating the observable universe","SC.6.2.3","6.SC.S.2","4","WV Science"
"6","Use a variety of materials and scientific instruments to conduct explorations, investigations and experiments of the natural world (eg, barometer, anemometer, microscope, computer)","SC.6.2.4","6.SC.S.2","4","WV Science"
"6","Demonstrate safe techniques for handling, manipulating and caring for science materials, equipment, natural specimens and living organisms","SC.6.2.5","6.SC.S.2","4","WV Science"
"6","Utilize experimentation to demonstrate scientific processes and thinking skills (eg, formulating questions, predicting, forming hypotheses, quantifying, identifying dependent and independent variables)","SC.6.2.6","6.SC.S.2","4","WV Science"
"6","Construct and use charts, graphs and tables to organize, display, interpret, analyze and explain data","SC.6.2.7","6.SC.S.2","4","WV Science"
"6","Use inferential reasoning to make logical conclusions from collected data","SC.6.2.8","6.SC.S.2","4","WV Science"
"6","Use appropriate technology solutions to gather data; graph data; interpret data; and analyze information","SC.6.2.9","6.SC.S.2","4","WV Science"
"6","Unifying Themes ","6.SC.S.3","6","3","WV Science"
"6","Compare and contrast the relationship between the parts of a system to the whole system (eg, take apart or build mechanical, electrical, or biological systems)   ","SC.6.3.1","6.SC.S.3","4","WV Science"
"6","Construct a variety of useful models of an object, event, or process ","SC.6.3.2","6.SC.S.3","4","WV Science"
"6","Compare and contrast changes that occur in an object or a system to its original state","SC.6.3.3","6.SC.S.3","4","WV Science"
"6","Identify the influence that a variation in scale will have on the way an object or system works  (eg, cooling rates of different-sized containers of water, strength of different-sized constructions from the same material, flight characteristics of different-sized model airplanes)     ","SC.6.3.4","6.SC.S.3","4","WV Science"
"6","Science Subject Matter/Concepts ","6.SC.S.4","6","3","WV Science"
"6","Demonstrate an understanding of the interconnections of biological, earth and space and physical science concepts","SC.6.4.1","6.SC.S.4","4","WV Science"
"6","Structure and function in living systems - describe the interactions of various cycles that provide energy through decomposition, photosynthesis, respiration, transpiration in the food web; nitrogen cycle","SC.6.4.2","6.SC.S.4","4","WV Science"
"6","Structure and function in living systems - classify living organisms according to their structure and functions","SC.6.4.3","6.SC.S.4","4","WV Science"
"6","Structure and function in living systems - compare the similarities of internal features of organisms which can be used to infer relatedness","SC.6.4.4","6.SC.S.4","4","WV Science"
"6","Structure and function in living systems - explain how abiotic and biotic factors affect the interdependence among organisms","SC.6.4.5","6.SC.S.4","4","WV Science"
"6","Structure and function in living systems - construct models of plant and animal cells which show the basic parts (eg, cytoplasm, cell wall, cell membrane, nucleus, chloroplasts)","SC.6.4.6","6.SC.S.4","4","WV Science"
"6","Life cycles of organisms: reproduction and heredity - compare growth patterns in different plants (eg, mosses, ferns, perennials, biennials, woody plants, herbaceous plants)","SC.6.4.7","6.SC.S.4","4","WV Science"
"6","Populations and ecosystems - demonstrate changes in populations of organisms due to limiting environmental factors (eg, food supply, predators, disease, habitat)","SC.6.4.8","6.SC.S.4","4","WV Science"
"6","Populations and ecosystems - analyze the ecological consequences of human interactions with the environment (eg, renewable and non-renewable resources)","SC.6.4.9","6.SC.S.4","4","WV Science"
"6","Structure and properties of matter - classify and investigate properties and processes (changes) as either physical or chemical","SC.6.4.10","6.SC.S.4","4","WV Science"
"6","Structure and properties of matter - investigate the composition of matter concluding that matter is composed of tiny particles and that the particles are the same for the same type of matter","SC.6.4.11","6.SC.S.4","4","WV Science"
"6","Structure and properties of matter - investigate the formation and separation of simple mixtures","SC.6.4.12","6.SC.S.4","4","WV Science"
"6","Structure and properties of matter - use indicators to identify substances as acidic, basic or neutral","SC.6.4.13","6.SC.S.4","4","WV Science"
"6","Structure and properties of matter - identify the symbols of elements","SC.6.4.14","6.SC.S.4","4","WV Science"
"6","Structure and properties of matter - use the periodic table to identify elements as solids, liquids and gases, metals or nonmetals","SC.6.4.15","6.SC.S.4","4","WV Science"
"6","Structure and properties of matter - describe properties of matter (eg, inertia, specific heat, malleability, melting point, density)","SC.6.4.16","6.SC.S.4","4","WV Science"
"6","Energy - investigate the properties electromagnetic spectrum (eg, wavelengths, frequencies, visible light); relate wave lengths and/or frequency to position on electromagnetic spectrum (eg, colors, x-ray)","SC.6.4.17","6.SC.S.4","4","WV Science"
"6","Energy - identify factors affecting reflection and refraction (eg, nature of surfaces, color, density of medium)","SC.6.4.18","6.SC.S.4","4","WV Science"
"6","Energy - explain absorption and reflection of light by different objects of various colors and textures (eg, transparent, translucent, opaque, different colors)","SC.6.4.19","6.SC.S.4","4","WV Science"
"6","Energy - describe the flow of heat between objects (eg, hot air rises, absorption and release of heat by metals)","SC.6.4.20","6.SC.S.4","4","WV Science"
"6","Energy - diagram simple parallel and series circuits (eg, bulbs, battery, wires, switch)","SC.6.4.21","6.SC.S.4","4","WV Science"
"6","Motion and forces - interpret the relationship of mass to gravitational force (eg, larger the mass the larger the gravitational force, the closer the objects the stronger the force)","SC.6.4.22","6.SC.S.4","4","WV Science"
"6","Motion and forces - examine simple machines and the forces involved; apply the effects of balanced and unbalanced forces on motion of objects","SC.6.4.23","6.SC.S.4","4","WV Science"
"6","Motion and forces - explain motion in terms of frames of reference and analyze graphs depicting motion and predicted future motion","SC.6.4.24","6.SC.S.4","4","WV Science"
"6","Structure of the earth system - track major atmospheric events","SC.6.4.25","6.SC.S.4","4","WV Science"
"6","Structure of the earth system - describe and demonstrate the forces and results of plate tectonics","SC.6.4.26","6.SC.S.4","4","WV Science"
"6","Earth’s history - describe changes in the rock record due to geologic and physical events over time (eg, rock cycle as it relates to plate tectonics)","SC.6.4.27","6.SC.S.4","4","WV Science"
"6","Earth and the solar system - recognize the phases of the moon","SC.6.4.28","6.SC.S.4","4","WV Science"
"6","Earth and the solar system - investigate models of earth-moon-sun relationships (eg, gravity, time, tides)","SC.6.4.29","6.SC.S.4","4","WV Science"
"6","Earth and the solar system - compare the earth’s tilt and revolution to the seasonal changes","SC.6.4.30","6.SC.S.4","4","WV Science"
"6","Scientific Design and Application ","6.SC.S.5","6","3","WV Science"
"6","Given a set of attributes, produce a product or process and cite how design priorities (eg, space, safety) and available materials impact the outcome","SC.6.5.1","6.SC.S.5","4","WV Science"
"6","Evaluate the appropriateness of the materials and procedures in given engineering solutions  ","SC.6.5.2","6.SC.S.5","4","WV Science"
"6","Science in Personal and Social Perspectives ","6.SC.S.6","6","3","WV Science"
"6","Use scientific reasoning and the knowledge of science and technology to make informed personal decisions at the local and global levels","SC.6.6.1","6.SC.S.6","4","WV Science"
"6","Evaluate and critically analyze mass media reports of scientific developments and events","SC.6.6.2","6.SC.S.6","4","WV Science"
"6","Critically analyze the effects and impacts of science and technology on global and local problems (eg, mining, manufacturing, recycling, farming, water quality)","SC.6.6.3","6.SC.S.6","4","WV Science"
"6","Explore the connections between science, technology, society and career opportunities","SC.6.6.4","6.SC.S.6","4","WV Science"
"6","Analyze the positive and negative effects of technology on society and the influence of societal pressures on the direction of technological advances","SC.6.6.5","6.SC.S.6","4","WV Science"
"7","History and the Nature of Science ","7.SC.S.1","7","3","WV Science"
"7","Realize that scientists formulate and test their explanations of nature using observation, experiments and theoretical models","SC.7.1.1","7.SC.S.1","4","WV Science"
"7","Recognize and appreciate that scientific knowledge is subject to modification as new scientific information challenges current theories","SC.7.1.2","7.SC.S.1","4","WV Science"
"7","Examine the careers and contributions of men and women of diverse cultures to the development of science","SC.7.1.3","7.SC.S.1","4","WV Science"
"7","Articulate the historical significance of scientific discoveries as influenced by technological demands, competition, controversy, world events, personalities and societal issues","SC.7.1.4","7.SC.S.1","4","WV Science"
"7","Science as Inquiry ","7.SC.S.2","7","3","WV Science"
"7","Cooperate and collaborate to ask questions, find answers, solve problems, conduct investigations to further an appreciation of scientific discovery","SC.7.2.1","7.SC.S.2","4","WV Science"
"7","Formulate conclusions through close observations, logical reasoning, objectivity, perseverance and integrity in data collection","SC.7.2.2","7.SC.S.2","4","WV Science"
"7","Examine the role of skepticism, careful methods, logical reasoning and creativity in investigating the observable universe","SC.7.2.3","7.SC.S.2","4","WV Science"
"7","Use a variety of materials and scientific instruments to conduct explorations, investigations and experiments of the natural world (eg, barometer, anemometer, microscope, computer)","SC.7.2.4","7.SC.S.2","4","WV Science"
"7","Demonstrate safe techniques for handling, manipulating and caring for science materials, equipment, natural specimens and living organisms","SC.7.2.5","7.SC.S.2","4","WV Science"
"7","Utilize experimentation to demonstrate scientific processes and thinking skills (eg, formulating questions, predicting, forming hypotheses, quantifying, identifying dependent and independent variables)","SC.7.2.6","7.SC.S.2","4","WV Science"
"7","Construct and use charts, graphs and tables to organize, display, interpret, analyze and explain data","SC.7.2.7","7.SC.S.2","4","WV Science"
"7","Use appropriate technology solutions to gather data; graph data; interpret data; and analyze information","SC.7.2.8","7.SC.S.2","4","WV Science"
"7","Use inferential reasoning to make logical conclusions from collected data","SC.7.2.9","7.SC.S.2","4","WV Science"
"7","Unifying Themes ","7.SC.S.3","7","3","WV Science"
"7","Compare and contrast the relationship between the parts of a system to the whole system (eg, take apart or build mechanical, electrical or biological systems) ","SC.7.3.1","7.SC.S.3","4","WV Science"
"7","Construct a variety of useful models of an object, event or process","SC.7.3.2","7.SC.S.3","4","WV Science"
"7","Compare and contrast changes that occur in an object or a system to its original state","SC.7.3.3","7.SC.S.3","4","WV Science"
"7","Identify the influence that a variation in scale will have on the way an object or system works  (eg, cooling rates of different-sized containers of water, strength of different-sized constructions from the same material, flight characteristics of different-sized model airplanes)     ","SC.7.3.4","7.SC.S.3","4","WV Science"
"7","Science Subject Matter/Concepts ","7.SC.S.4","7","3","WV Science"
"7","Demonstrate an understanding of the interconnections of biological, earth and space and physical science concepts","SC.7.4.1","7.SC.S.4","4","WV Science"
"7","Structure and function in living systems - identify and describe disease causing organisms (such as bacteria, viruses, protozoa, fungi) and the diseases they cause","SC.7.4.2","7.SC.S.4","4","WV Science"
"7","Structure and function in living systems - explain how the skeletal, muscular and integumentary systems work together in the human body","SC.7.4.3","7.SC.S.4","4","WV Science"
"7","Structure and function in living systems - compare the level of organization of cells, tissues and organs in living things","SC.7.4.4","7.SC.S.4","4","WV Science"
"7","Structure and function in living systems - construct simple keys to differentiate among living things with similar characteristics","SC.7.4.5","7.SC.S.4","4","WV Science"
"7","Structure and function in living systems - use pictures to show cyclical processes in nature (eg, water cycle, nitrogen cycle, and carbon cycle)","SC.7.4.6","7.SC.S.4","4","WV Science"
"7","Life cycles of organisms: reproduction and heredity - evaluate how the different adaptations and life cycles of plants and animals help them to survive in different niches and environments (eg, inherited and acquired adaptations)","SC.7.4.7","7.SC.S.4","4","WV Science"
"7","Life cycles of organisms: reproduction and heredity - analyze how changes in the environment have led to reproductive adaptations through natural selection","SC.7.4.8","7.SC.S.4","4","WV Science"
"7","Life cycles of organisms: reproduction and heredity - relate how an organism’s behavior response is a combination of heredity and environment ","SC.7.4.9","7.SC.S.4","4","WV Science"
"7","Life cycles of organisms: reproduction and heredity - analyze the differences in the growth, development and reproduction of flowering and non-flowering plants","SC.7.4.10","7.SC.S.4","4","WV Science"
"7","Populations and ecosystems - predict the trends of interdependent populations if one of the limiting factors is changed","SC.7.4.11","7.SC.S.4","4","WV Science"
"7","Populations and ecosystems - evaluate the consequences of the introduction of chemicals into the ecosystem (eg, environmental consequences, human health risks, mutations)","SC.7.4.12","7.SC.S.4","4","WV Science"
"7","Structure and properties of matter - differentiate among elements, compounds, homogeneous and heterogeneous mixtures","SC.7.4.13","7.SC.S.4","4","WV Science"
"7","Structure and properties of matter - evaluate types of solutions (eg, solutes and solvents relative concentrations, conductivity, ph)","SC.7.4.14","7.SC.S.4","4","WV Science"
"7","Chemical reactions - study chemical reactions involving acids and bases by monitoring color changes of indicator(s) and identifying the salt formed in the neutralization reaction","SC.7.4.15","7.SC.S.4","4","WV Science"
"7","Chemical reactions - write word equations to describe chemical reactions","SC.7.4.16","7.SC.S.4","4","WV Science"
"7","Energy - describe the behavior of individual particles and verify the conservation of matter (eg, melting and freezing of pure substances)","SC.7.4.17","7.SC.S.4","4","WV Science"
"7","Energy - trace the energy flow during phase changes","SC.7.4.18","7.SC.S.4","4","WV Science"
"7","Energy - define characteristics of light and sound waves and describe how sound is perceived by the ear and light is perceived by the eye","SC.7.4.19","7.SC.S.4","4","WV Science"
"7","Energy - investigate application of lenses to science (eg, microscopes, telescopes, magnifying glass, periscopes)","SC.7.4.20","7.SC.S.4","4","WV Science"
"7","Energy - identify characteristics of ac and dc circuits","SC.7.4.21","7.SC.S.4","4","WV Science"
"7","Energy - explain conservation of matter and energy qualitatively and recognize that energy can be changed from one form to another","SC.7.4.22","7.SC.S.4","4","WV Science"
"7","Motion and forces - perform experiments with simple machines to demonstrate the relationship between forces and distance; use vectors to represent motion","SC.7.4.23","7.SC.S.4","4","WV Science"
"7","Motion and forces - explain the effect of gravity on falling objects (eg, g= 98m/s2, object dropped on earth and on moon)","SC.7.4.24","7.SC.S.4","4","WV Science"
"7","Motion and forces - analyze motion graphically and use vectors to represent direction of motion","SC.7.4.25","7.SC.S.4","4","WV Science"
"7","Structure of the earth system - depict and relate causes of tides, surfs and currents","SC.7.4.26","7.SC.S.4","4","WV Science"
"7","Structure of the earth system - examine the relationships among air masses, oceans, weather, convection currents and the sun’s energy","SC.7.4.27","7.SC.S.4","4","WV Science"
"7","Structure of the earth system - interpret and create topographical maps","SC.7.4.28","7.SC.S.4","4","WV Science"
"7","Earth’s history - compare and contrast periods of geologic time using rocks and rock layers","SC.7.4.29","7.SC.S.4","4","WV Science"
"7","Earth and the solar system - explain and model using manipulatives how the earth’s tilt and revolution determine the seasonal changes and weather patterns","SC.7.4.30","7.SC.S.4","4","WV Science"
"7","Earth and the solar system - recognize the changes involved in the life cycle of a star","SC.7.4.31","7.SC.S.4","4","WV Science"
"7","Earth and the solar system - describe and compare the physical characteristics of celestial objects","SC.7.4.32","7.SC.S.4","4","WV Science"
"7","Earth and the solar system - compare the characteristics of the members of our solar system","SC.7.4.33","7.SC.S.4","4","WV Science"
"7","Scientific Design and Application ","7.SC.S.5","7","3","WV Science"
"7","Make and compare different proposed solutions to an identified problem in light of specified criteria","SC.7.5.1","7.SC.S.5","4","WV Science"
"7","Test and evaluate different types of materials and/or design approaches in building objects or completing tasks","SC.7.5.2","7.SC.S.5","4","WV Science"
"7","Science in Personal and Social Perspectives ","7.SC.S.6","7","3","WV Science"
"7","Use scientific reasoning and the knowledge of science and technology to make informed personal decisions at the local and global levels","SC.7.6.1","7.SC.S.6","4","WV Science"
"7","Evaluate and critically analyze mass media reports of scientific developments and events","SC.7.6.2","7.SC.S.6","4","WV Science"
"7","Critically analyze the effects and impacts of science and technology on global and local problems (eg, mining, manufacturing, recycling, farming, water quality)","SC.7.6.3","7.SC.S.6","4","WV Science"
"7","Explore the connections between science, technology, society and career opportunities","SC.7.6.4","7.SC.S.6","4","WV Science"
"7","Analyze the positive and negative effects of technology on society and the influence of societal pressures on the direction of technological advances","SC.7.6.5","7.SC.S.6","4","WV Science"
"8","History and the Nature of Science ","8.SC.S.1","8","3","WV Science"
"8","Realize that scientists formulate and test their explanations of nature using observation, experiments and theoretical models","SC.8.1.1","8.SC.S.1","4","WV Science"
"8","Recognize and appreciate that scientific knowledge is subject to modification as new scientific information challenges current theories","SC.8.1.2","8.SC.S.1","4","WV Science"
"8","Examine the careers and contributions of men and women of diverse cultures to the development of science","SC.8.1.3","8.SC.S.1","4","WV Science"
"8","Articulate the historical significance of scientific discoveries as influenced by technological demands, competition, controversy, world events, personalities and societal issues","SC.8.1.4","8.SC.S.1","4","WV Science"
"8","Science as Inquiry ","8.SC.S.2","8","3","WV Science"
"8","Cooperate and collaborate to ask questions, find answers, solve problems, conduct investigations to further an appreciation of scientific discovery","SC.8.2.1","8.SC.S.2","4","WV Science"
"8","Formulate conclusions through close observations, logical reasoning, objectivity, perseverance and integrity in data collection","SC.8.2.2","8.SC.S.2","4","WV Science"
"8","Apply skepticism, careful methods, logical reasoning and creativity in investigating the observable universe","SC.8.2.3","8.SC.S.2","4","WV Science"
"8","Use a variety of materials and scientific instruments to conduct explorations, investigations and experiments of the natural world (eg, barometer, anemometer, microscope, computer)","SC.8.2.4","8.SC.S.2","4","WV Science"
"8","Demonstrate safe techniques for handling, manipulating and caring for science materials, equipment, natural specimens and living organisms","SC.8.2.5","8.SC.S.2","4","WV Science"
"8","Utilize experimentation to demonstrate scientific processes and thinking skills (eg, formulating questions, predicting, forming hypotheses, quantifying, identifying dependent and independent variables)","SC.8.2.6","8.SC.S.2","4","WV Science"
